status	group	path	lines	main_relation	result	evidence
PASS	frontend-support	vue-frontend/src/utils/insightStatus.ts	L1-L20	MODIFIED	当前状态投影纯函数职责单一	逐行阅读并与 main/调用者对照；9 个状态组合测试通过
FIXED	frontend-support	vue-frontend/src/utils/openaiOptions.ts	L1-L140	MODIFIED	AUDIT-130	删除兼容归一化和静默 fallback；默认只用于显式新建，wire 映射、克隆和 patch 只处理当前完整结构；9 tests 通过
FIXED	frontend-support	vue-frontend/src/utils/pageSelection.ts	L1-L28	MODIFIED	AUDIT-139	页码只接受正整数、去重排序并按真实页数裁剪，不再把小数静默转换成另一页 · 4 tests 通过
FIXED	frontend-support	vue-frontend/src/utils/sanitizeHtml.ts	L1-L89	NEW	AUDIT-139	Markdown HTML 白名单、危险内容删除、属性剥离和 URL 协议校验闭合；删除生产环境无 DOM 兼容分支 · Overview/QA/Plugin Agent 55 tests 通过
FIXED	frontend-support	vue-frontend/src/utils/taskDisplay.ts	L1-L140	NEW	AUDIT-139	任务种类映射由生成 JobKind 完整性约束；事件标签与 EventSource 订阅共享唯一集合；duration 直接消费后端非负整数 · 任务显示/投影/Store 27 tests 通过
FIXED	frontend-support	vue-frontend/src/utils/textStyleForm.ts	L1-L17	MODIFIED	AUDIT-139	只保留三组当前表单选项；删除整套旧字体路径映射，修复方式同时供全局设置、侧栏和气泡编辑器消费 · 字体/样式/编辑器组合 59 tests 通过
FIXED	frontend-support	vue-frontend/src/utils/toast.ts	L1-L104	MODIFIED	AUDIT-009	逐行阅读、全仓消费者与 main 对照；删除无消费者兼容 API，13 个定向测试通过
FIXED	frontend-support	vue-frontend/src/utils/translationConstraintTable.ts	L1-L119	MODIFIED	AUDIT-131	JSON/XLSX 导入逐行严格验证对象和文本单元格并报告真实行号；不丢行、不字符串化坏值；10 tests 通过
FIXED	frontend-pages	vue-frontend/src/views/BookshelfView.vue	L1-L643	MODIFIED	AUDIT-013/AUDIT-014/AUDIT-016/AUDIT-017/AUDIT-136	逐行阅读并与 main 对照；批量标签使用当前必需后端 ID；桌面/390px 全状态及书架组合测试通过
FIXED	frontend-pages	vue-frontend/src/views/CharacterStudioView.vue	L1-L599	MODIFIED	AUDIT-018/AUDIT-020/AUDIT-022/AUDIT-132	逐行阅读并与 main 对照；路由上下文、未保存状态、生成区段、操作反馈及桌面/390px 全状态浏览器复核完成
FIXED	frontend-pages	vue-frontend/src/views/InsightView.vue	L1-L786	MODIFIED	AUDIT-060	书籍核心快照原子装载、路由/卸载 fencing、任务终态投影、面板持久化及桌面/移动视觉验证完成
FIXED	frontend-pages	vue-frontend/src/views/ReaderView.vue	L1-L407	MODIFIED	AUDIT-066	逐行阅读并与 main/阅读器设计对照；当前书籍-章节-页面归属严格闭合，路由切换清理旧快照，设置由父页面显式投影到画布 · Reader 组合 50 tests、桌面/390px 内置浏览器及 2 个 Playwright 视觉用例通过
FIXED	frontend-pages	vue-frontend/src/views/TranslateView.vue	L1-L665	MODIFIED	AUDIT-098/AUDIT-167；翻译页面复用唯一任务状态与编辑上下文 owner	逐行核对页面组合、任务事件、编辑状态和卸载边界；定向测试、ESLint 与前端全量测试通过
FIXED	frontend-pages	vue-frontend/src/views/useTranslateViewActions.ts	L1-L326	NEW	AUDIT-098	edit entry and global shortcut boundary reviewed; 48 focused tests and ESLint passed
PASS	tests	vue-frontend/tests/helpers/bookshelfFixtures.ts	L1-L12	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/helpers/imageFixtures.ts	L1-L56	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/bookCrud.property.ts	L1-L41	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/bookshelfStore.property.ts	L1-L159	MODIFIED	书籍/标签/章节投影的集合操作保持不变量	全文阅读；3 property tests passed
PASS	tests	vue-frontend/tests/property/brush.property.ts	L1-L132	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/bubbleFactory.property.ts	L1-L50	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/bubbleStore.property.ts	L1-L158	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/download.property.ts	L1-L34	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/editMode.property.ts	L1-L269	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/property/exportImport.property.ts	L1-L260	MODIFIED	AUDIT-167；属性测试复用当前唯一状态与映射 owner	逐行确认只测试当前契约且无兼容自证；前端全量测试与视觉测试通过
PASS	tests	vue-frontend/tests/property/firstTimeGuide.property.ts	L1-L95	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/imageStore.property.ts	L1-L215	MODIFIED	AUDIT-126	全文阅读；所有翻译任务在途态清理属性测试通过
PASS	tests	vue-frontend/tests/property/imageViewer.property.ts	L1-L127	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/property/insightProgress.property.ts	L1-L131	MODIFIED	AUDIT-057	逐行阅读；当前任务状态全集与进度性质测试通过
FIXED	tests	vue-frontend/tests/property/insightQA.property.ts	L1-L101	MODIFIED	AUDIT-059	逐行阅读并与 main 对照；移除死时间戳字段，QA 消息/流拼接性质保持，4 tests passed
PASS	tests	vue-frontend/tests/property/keyboard.property.ts	L1-L223	MODIFIED	AUDIT-112	真实快捷键 composable 的表单、contenteditable、画笔和导航边界通过
PASS	tests	vue-frontend/tests/property/promptMode.property.ts	L1-L223	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/readerSettings.property.ts	L1-L112	MODIFIED	当前阅读偏好 schema 往返、覆盖与非法载荷拒绝的性质闭合	全文阅读；5 property tests/500 轮通过
PASS	tests	vue-frontend/tests/property/responsive-sidebar.property.ts	L1-L85	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/router.property.ts	L1-L103	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/settingsStore.property.ts	L1-L80	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/property/sidebarButtons.property.ts	L1-L256	MODIFIED	AUDIT-111/AUDIT-126	单页与批量翻译在途期间冲突工作流统一禁用；属性测试通过
FIXED	tests	vue-frontend/tests/property/toast.property.ts	L1-L104	MODIFIED	AUDIT-009	删除仅保护旧兼容 API 的属性测试；当前队列/ID/定时器 5 tests passed
PASS	tests	vue-frontend/tests/property/translationState.property.ts	L1-L151	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/property/validation.property.ts	L1-L239	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/aiProviderFields.spec.ts	L1-L75	NEW	只验证共享 Provider 选择与凭据字段的公开组件契约	3 tests 覆盖 normalized emit、字段显示/更新和后端已存凭据提示；无私有实现或旧 Provider 自证
PASS	tests	vue-frontend/tests/unit/aiProviders.spec.ts	L1-L70	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/analysis-progress.spec.ts	L1-L443	MODIFIED	AUDIT-057	逐行阅读并与 main 对照；16 个启动、控制、竞态、反馈和结构测试通过
PASS	tests	vue-frontend/tests/unit/apiDownload.spec.ts	L1-L62	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/apiSourceContracts.spec.ts	L1-L87	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/apiSse.spec.ts	L1-L69	NEW	AUDIT-125	覆盖分块、多行 data、严格错误、尾空格和无空行 EOF 完整事件 · 4 tests 通过
FIXED	tests	vue-frontend/tests/unit/appReaderImmersion.spec.ts	L1-L118	NEW	AUDIT-066/AUDIT-124	覆盖阅读路由不初始化/不挂载任务中心、离开恢复，以及旧初始化晚到不关闭当前连接 · 2 tests passed
FIXED	tests	vue-frontend/tests/unit/baseModal.spec.ts	L1-L299	MODIFIED	AUDIT-008/AUDIT-010	删除测试自证变体，保留真实弹层/焦点/滚动/typed variants 共 18 tests passed
PASS	tests	vue-frontend/tests/unit/batchSettingsTab.spec.ts	L1-L191	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/binaryMaskPng.spec.ts	L1-L68	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/bookCard.spec.ts	L1-L134	NEW	书籍卡片封面、占位、标签、批量选择与可访问语义	全文阅读；7 tests passed
PASS	tests	vue-frontend/tests/unit/bookConstraintContext.spec.ts	L1-L17	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/bookDetailComponents.spec.ts	L1-L647	NEW	AUDIT-014/AUDIT-016/AUDIT-017	补充写操作失败/防重、选择清理、任务状态和结构回归；22 tests passed
FIXED	tests	vue-frontend/tests/unit/bookGlossaryModal.spec.ts	L1-L226	MODIFIED	AUDIT-111	单一开关来源与保存期间关闭保护；定向测试通过
FIXED	tests	vue-frontend/tests/unit/bookModal.spec.ts	L1-L252	NEW	AUDIT-014/AUDIT-015	覆盖创建/编辑失败、单次提交和部分更新；10 tests passed
FIXED	tests	vue-frontend/tests/unit/bookSearch.spec.ts	L1-L180	NEW	AUDIT-013/AUDIT-017	覆盖受控查询、标签搜索、清除及无重复控件；10 tests passed
FIXED	tests	vue-frontend/tests/unit/bookSelector.spec.ts	L1-L104	NEW	AUDIT-060	完整列表、加载/空/错/重试、卸载 fencing 与非字符串身份覆盖
PASS	tests	vue-frontend/tests/unit/bookTranslationConstraintsStore.spec.ts	L1-L133	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/bookshelf.api.spec.ts	L1-L236	NEW	AUDIT-015	覆盖字段级更新、无冗余详情读取和摘要不清空章节；7 tests passed
FIXED	tests	vue-frontend/tests/unit/bookshelfStore.spec.ts	L1-L421	NEW	AUDIT-013/AUDIT-014/AUDIT-016	覆盖乱序、错误传播、刷新失败与本地投影；15 tests passed
FIXED	tests	vue-frontend/tests/unit/bookshelfView.spec.ts	L1-L315	NEW	AUDIT-013/AUDIT-016/AUDIT-017	覆盖详情乱序、加载/标签错误与重试、批量工具栏；12 tests passed
PASS	tests	vue-frontend/tests/unit/browserDownload.spec.ts	L1-L56	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/bubbleDrag.spec.ts	L1-L20	NEW	AUDIT-112	2 个拖动边界用例通过
PASS	tests	vue-frontend/tests/unit/bubbleEditor.buttonLabels.spec.ts	L1-L785	MODIFIED	AUDIT-112	22 个编辑器控件、空态和标签契约测试通过
PASS	tests	vue-frontend/tests/unit/bubbleFactorySource.spec.ts	L1-L40	NEW	AUDIT-112	气泡工厂当前字段事实源测试通过
PASS	tests	vue-frontend/tests/unit/bubbleOverlay.resize.spec.ts	L1-L392	MODIFIED	AUDIT-112	10 个拖动/缩放/旋转、非法边界与无变化提交测试通过
PASS	tests	vue-frontend/tests/unit/bubbleStore.spec.ts	L1-L106	MODIFIED	AUDIT-112	4 个选择稳定性、快照隔离与静默状态测试通过
FIXED	tests	vue-frontend/tests/unit/chapterSelectModal.spec.ts	L1-L107	NEW	AUDIT-060	当前/失效选择、零页范围、关闭与确认契约覆盖
PASS	tests	vue-frontend/tests/unit/characterManagementPanel.spec.ts	L1-L366	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/characterStudio.api.spec.ts	L1-L688	NEW	AUDIT-019/AUDIT-021/AUDIT-025/AUDIT-168；覆盖当前 Studio/OpenAPI 严格契约	最小创建命令、canonical summary/message、非法草稿和严格映射回归通过
PASS	tests	vue-frontend/tests/unit/characterStudioAgentOutput.spec.ts	L1-L22	NEW	Agent 输出纯格式化契约	逐行阅读，2 tests passed
FIXED	tests	vue-frontend/tests/unit/characterStudioEditor.spec.ts	L1-L1205	MODIFIED	AUDIT-018/AUDIT-020	逐行阅读；受控字段、不可变编辑、无重复 watcher 和 tab 行为回归通过
FIXED	tests	vue-frontend/tests/unit/characterStudioEntryPanel.spec.ts	L1-L59	NEW	AUDIT-114	入口加载/禁用/导航及 390px 单列网格契约，3 tests passed
FIXED	tests	vue-frontend/tests/unit/characterStudioLorebook.spec.ts	L1-L114	MODIFIED	AUDIT-020/AUDIT-023	逐行阅读；嵌套不可变更新与诊断输入回归通过
FIXED	tests	vue-frontend/tests/unit/characterStudioPreview.spec.ts	L1-L1301	MODIFIED	AUDIT-020/AUDIT-022	逐行阅读；会话 disclosure、失败回滚、草稿接受及极快 operation 竞态回归通过
PASS	tests	vue-frontend/tests/unit/characterStudioSidebar.spec.ts	L1-L419	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/characterStudioStore.spec.ts	L1-L2223	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/characterStudioView.spec.ts	L1-L500	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/client.api.spec.ts	L1-L196	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/clipboard.spec.ts	L1-L58	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/commonComponents.spec.ts	L1-L98	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/contentCommands.api.spec.ts	L1-L71	NEW	AUDIT-127	覆盖显式零分页参数和不完整工作区身份转交后端权威校验；3 tests 通过
PASS	tests	vue-frontend/tests/unit/contentUpload.api.spec.ts	L1-L138	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuation.api.spec.ts	L1-L475	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuationCharacterControls.spec.ts	L1-L397	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuationDialogFieldNames.spec.ts	L1-L241	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuationDialogShell.spec.ts	L1-L51	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuationDialogTimers.spec.ts	L1-L69	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/continuationSectionHeaders.spec.ts	L1-L55	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/deepClone.spec.ts	L1-L32	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/diagnostics.api.spec.ts	L1-L80	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/docsSourceContracts.spec.ts	L1-L35	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/editThumbnailPanel.spec.ts	L1-L95	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/editToolbarAccessibility.spec.ts	L1-L306	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/editWorkspace.applyAndNext.spec.ts	L1-L30	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/editWorkspace.exitWithSave.spec.ts	L1-L28	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/editWorkspaceResizeActions.spec.ts	L1-L88	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/fontFiles.spec.ts	L1-L14	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/hybridOcr.spec.ts	L1-L23	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/imageResultDisplay.spec.ts	L1-L385	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/imageStore.spec.ts	L1-L178	MODIFIED	AUDIT-126	全文阅读；Store 当前字段、清理与更新边界 14 tests 通过
PASS	tests	vue-frontend/tests/unit/imageUpload.spec.ts	L1-L237	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insight-job-progress.spec.ts	L1-L100	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insight-status.spec.ts	L1-L53	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insight-view.task-events.spec.ts	L1-L856	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insight.api.config.spec.ts	L1-L532	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insight.api.spec.ts	L1-L893	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insightCardControls.spec.ts	L1-L599	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/insightNotes.spec.ts	L1-L360	NEW	AUDIT-055	逐行阅读；覆盖后端类型筛选、分页去重及跨书/跨筛选迟到响应 · 12 tests 通过
PASS	tests	vue-frontend/tests/unit/insightProviderManifest.spec.ts	L1-L41	UNCHANGED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/insightSettingsModal.spec.ts	L1-L496	NEW	AUDIT-063	逐行阅读；成功事务直接采用无密钥权威快照，不再保存后重复读取；失败、取消、卸载和并发 fencing 契约完整 · 11 tests 通过
PASS	tests	vue-frontend/tests/unit/insightSettingsModelFetch.spec.ts	L1-L455	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insightStore.notes.spec.ts	L1-L33	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/insightStoreOpenAiExtraBodyClear.spec.ts	L1-L137	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/japaneseKeyboard.spec.ts	L1-L208	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/jobs.api.spec.ts	L1-L69	NEW	AUDIT-007/AUDIT-127	覆盖实时/历史查询边界、命令路径编码、快照去重和后端 200 项契约；7 tests 通过
PASS	tests	vue-frontend/tests/unit/moreSettings.spec.ts	L1-L167	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/noteCard.spec.ts	L1-L72	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/noteEditorModal.spec.ts	L1-L135	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/notesPanel.spec.ts	L1-L225	NEW	AUDIT-055	逐行阅读；覆盖当前文本新建与 QA 只读元数据编辑边界 · 6 tests 通过
PASS	tests	vue-frontend/tests/unit/notesToolbar.spec.ts	L1-L54	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/openaiOptions.spec.ts	L1-L238	NEW	AUDIT-103	12 个 OpenAI 当前结构、唯一编辑器实例与序列化边界用例通过
FIXED	tests	vue-frontend/tests/unit/operations.api.spec.ts	L1-L289	NEW	AUDIT-127	覆盖严格 Operation DTO、SSE durable cursor/type/identity、受限写门和修复上传；9 tests 通过
PASS	tests	vue-frontend/tests/unit/orthographicDialog.spec.ts	L1-L234	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/overview-panel.spec.ts	L1-L481	MODIFIED	AUDIT-056/AUDIT-115	覆盖直接内容读取、元数据失败、最近分析错误、窄列错误卡片及请求 fencing · 17 tests 通过
PASS	tests	vue-frontend/tests/unit/paddleOcrPromptLanguage.spec.ts	L1-L23	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/page-detail.spec.ts	L1-L712	MODIFIED	AUDIT-054	五态页面与终态刷新回归已补，并完成对应浏览器全状态验收 · 25 tests 通过
PASS	tests	vue-frontend/tests/unit/pageDocumentPersistence.spec.ts	L1-L500	NEW	AUDIT-097	12 tests passed including stale revision and in-flight flush regression
PASS	tests	vue-frontend/tests/unit/pageSelection.spec.ts	L1-L29	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/pageSelectionModal.spec.ts	L1-L260	MODIFIED	AUDIT-110/AUDIT-111	大批页面选择查询与单次关闭事件；定向测试通过
FIXED	tests	vue-frontend/tests/unit/pages-tree.spec.ts	L1-L528	MODIFIED	AUDIT-054	发布态计数与同计数终态刷新回归已补，并完成完整/空树浏览器验收 · 14 tests 通过
FIXED	tests	vue-frontend/tests/unit/parallelSettings.spec.ts	L1-L95	NEW	AUDIT-117	并行开关与无任意上限并发字段经 Store action 更新；5 tests 通过
FIXED	tests	vue-frontend/tests/unit/plugin.api.spec.ts	L1-L260	MODIFIED	AUDIT-076/AUDIT-088/AUDIT-092/AUDIT-123	插件 API 单请求、严格冲突元数据、真实幂等头及陈旧 CAS 清理；6 tests 通过
FIXED	tests	vue-frontend/tests/unit/pluginAgent.api.spec.ts	L1-L320	MODIFIED	AUDIT-122	瞬时会话失败、404 清理及跨千条事件分页回归；8 tests 通过
FIXED	tests	vue-frontend/tests/unit/pluginAgentModal.spec.ts	L1-L1230	MODIFIED	AUDIT-077/AUDIT-122	恢复、切换、失败保留、命令串行、事件补拉/释放、设置 owner 与渲染；31 tests 通过
